campaign_id,start_date,end_date,duration_days,channel,segment,objective,product,region,ab_group,budget,impressions,clicks,ctr,conversions,cvr,revenue,roi,cpc,cpa,success
CAMP04779,2024-03-02,2024-03-13,11,Social Media,New Customers,Conversion,Sports,West,A,36916,34504,5845,16.94,176,3.01,656457,1678.25,6.32,209.75,True
CAMP04780,2023-12-09,2024-01-26,48,Email,Premium,Conversion,Food & Beverage,West,A,293502,423731,98749,23.3,4707,4.77,21542978,7239.98,2.97,62.35,True
CAMP04781,2022-04-28,2022-06-06,39,PPC,New Customers,Lead Generation,Food & Beverage,West,B,243061,65678,26874,40.92,2042,7.6,4958613,1940.07,9.04,119.03,True
CAMP04782,2022-12-23,2023-01-11,19,Social Media,Returning,Upsell,Food & Beverage,North,A,373756,321732,55069,17.12,1675,3.04,2781121,644.1,6.79,223.14,True
CAMP04783,2023-06-09,2023-07-14,35,Social Media,Returning,Retention,Beauty,North,A,260639,243084,42472,17.47,1319,3.11,4677617,1694.67,6.14,197.6,True
CAMP04784,2023-11-29,2023-12-15,16,Email,Premium,Retention,Electronics,Central,A,277698,402065,83169,20.69,3519,4.23,1966862,608.27,3.34,78.91,True
CAMP04785,2024-03-09,2024-03-18,9,SEO,New Customers,Brand Awareness,Electronics,West,B,212053,408739,136845,33.48,8999,6.58,8696400,4001.05,1.55,23.56,True
CAMP04786,2023-12-01,2024-01-22,52,PPC,Returning,Lead Generation,Food & Beverage,East,B,183168,60663,22221,36.63,1511,6.8,2265875,1137.05,8.24,121.22,True
CAMP04787,2024-08-23,2024-09-09,17,SEO,New Customers,Conversion,Fashion,West,A,212521,464260,123841,26.67,6488,5.24,4461649,1999.39,1.72,32.76,True
CAMP04788,2024-07-11,2024-08-23,43,PPC,New Customers,Lead Generation,Sports,East,A,156133,43120,14682,34.05,928,6.32,1459947,835.07,10.63,168.25,True
CAMP04789,2024-01-06,2024-01-19,13,Email,New Customers,Conversion,Electronics,North,B,464840,581431,147189,25.32,7621,5.18,16264992,3399.05,3.16,60.99,True
CAMP04790,2024-06-24,2024-07-12,18,SEO,Returning,Conversion,Beauty,Central,B,70364,134377,46327,34.48,3137,6.77,10103645,14259.11,1.52,22.43,True
CAMP04791,2024-12-30,2025-02-19,51,Social Media,Dormant,Brand Awareness,Electronics,East,A,437816,356704,62199,17.44,1928,3.1,5221536,1092.63,7.04,227.08,True
CAMP04792,2024-01-29,2024-02-13,15,PPC,Returning,Upsell,Food & Beverage,North,A,248482,77486,29990,38.7,2155,7.19,1916186,671.16,8.29,115.3,True
CAMP04793,2023-04-05,2023-06-03,59,Content Marketing,Dormant,Brand Awareness,Home & Living,West,A,256642,392458,41382,10.54,799,1.93,1148728,347.6,6.2,321.2,True
CAMP04794,2024-08-09,2024-10-02,54,SEO,New Customers,Retention,Home & Living,North,A,336849,575323,180739,31.42,11153,6.17,41619358,12255.49,1.86,30.2,True
CAMP04795,2023-10-09,2023-11-18,40,Email,Premium,Conversion,Home & Living,South,A,494785,564490,125261,22.19,5685,4.54,7270837,1369.49,3.95,87.03,True
CAMP04796,2022-03-18,2022-04-25,38,Social Media,New Customers,Lead Generation,Home & Living,Central,A,253462,222137,41913,18.87,1405,3.35,5473115,2059.34,6.05,180.4,True
CAMP04797,2023-12-22,2024-02-14,54,SEO,Dormant,Retention,Food & Beverage,South,B,257988,413309,114359,27.67,6215,5.44,22164502,8491.29,2.26,41.51,True
CAMP04798,2024-04-12,2024-05-20,38,Email,Returning,Conversion,Beauty,South,A,179959,258860,64495,24.92,3286,5.1,14754439,8098.78,2.79,54.77,True
CAMP04799,2022-11-05,2023-01-03,59,Social Media,Returning,Upsell,Beauty,West,A,160729,112239,18370,16.37,534,2.91,1098945,583.73,8.75,300.99,True
CAMP04800,2023-08-07,2023-10-01,55,Social Media,Premium,Conversion,Food & Beverage,West,B,35829,26174,5645,21.57,216,3.83,979423,2633.6,6.35,165.88,True
CAMP04801,2024-06-09,2024-07-25,46,Influencer,Returning,Conversion,Electronics,North,B,45233,19080,3537,18.54,122,3.46,75667,67.28,12.79,370.76,False
CAMP04802,2024-09-13,2024-10-19,36,Social Media,New Customers,Lead Generation,Beauty,North,B,258973,246679,45709,18.53,1505,3.29,3257544,1157.87,5.67,172.08,True
CAMP04803,2024-09-24,2024-11-01,38,Content Marketing,At-Risk,Conversion,Beauty,West,A,422772,701389,84272,12.02,1856,2.2,1747984,313.46,5.02,227.79,True
CAMP04804,2024-11-08,2025-01-06,59,Influencer,Returning,Conversion,Sports,West,B,433133,152069,26970,17.74,892,3.31,2865234,561.51,16.06,485.58,True
CAMP04805,2024-04-16,2024-05-13,27,Influencer,Premium,Upsell,Home & Living,South,B,217743,100991,17951,17.78,595,3.32,1738831,698.57,12.13,365.95,True
CAMP04806,2023-04-11,2023-05-15,34,Influencer,Returning,Lead Generation,Beauty,East,B,203412,70209,12886,18.35,441,3.43,1409507,592.93,15.79,461.25,True
CAMP04807,2024-11-19,2024-12-07,18,SMS,At-Risk,Brand Awareness,Food & Beverage,Central,A,126791,316850,83051,26.21,2757,3.32,5647115,4353.88,1.53,45.99,True
CAMP04808,2024-10-27,2024-12-04,38,PPC,Returning,Conversion,Electronics,South,B,277430,73660,31806,43.18,2550,8.02,9174598,3207.0,8.72,108.8,True
CAMP04809,2022-04-20,2022-05-17,27,Email,Premium,Retention,Electronics,South,B,424561,636558,161019,25.3,8331,5.17,39229006,9139.9,2.64,50.96,True
CAMP04810,2023-01-25,2023-02-17,23,Social Media,Premium,Upsell,Sports,West,A,448033,444864,78474,17.64,2460,3.14,6275582,1300.7,5.71,182.13,True
CAMP04811,2023-02-19,2023-04-10,50,Email,Returning,Lead Generation,Electronics,East,A,179110,221597,55676,25.12,2861,5.14,7971664,4350.71,3.22,62.6,True
CAMP04812,2022-01-02,2022-02-19,48,Content Marketing,New Customers,Brand Awareness,Sports,East,A,209306,371060,47567,12.82,1117,2.35,5243043,2404.97,4.4,187.38,True
CAMP04813,2022-07-21,2022-08-08,18,Social Media,Premium,Lead Generation,Home & Living,East,A,281584,202702,37863,18.68,1257,3.32,3536431,1155.91,7.44,224.01,True
CAMP04814,2022-03-02,2022-04-22,51,Email,Premium,Brand Awareness,Fashion,West,A,396192,526100,108277,20.58,4558,4.21,10304924,2500.99,3.66,86.92,True
CAMP04815,2023-05-26,2023-06-26,31,Influencer,Returning,Retention,Food & Beverage,East,B,323370,104411,19578,18.75,685,3.5,2856678,783.41,16.52,472.07,True
CAMP04816,2023-09-27,2023-11-16,50,Social Media,New Customers,Retention,Electronics,East,A,466097,335790,64694,19.27,2215,3.43,7317484,1469.95,7.2,210.43,True
CAMP04817,2022-02-06,2022-02-14,8,Social Media,Returning,Conversion,Food & Beverage,North,A,291209,244948,46818,19.11,1590,3.4,7866645,2601.37,6.22,183.15,True
CAMP04818,2024-05-18,2024-06-14,27,Email,New Customers,Lead Generation,Beauty,West,A,286673,286961,56524,19.7,2277,4.03,2644321,822.42,5.07,125.9,True
CAMP04819,2024-05-29,2024-07-18,50,SEO,Returning,Retention,Beauty,North,A,71177,147247,42612,28.94,2422,5.68,4179725,5772.3,1.67,29.39,True
CAMP04820,2024-02-15,2024-03-31,45,Email,New Customers,Conversion,Fashion,East,A,366525,510488,97992,19.2,3847,3.93,19063271,5101.08,3.74,95.28,True
CAMP04821,2023-03-25,2023-04-23,29,Social Media,Premium,Conversion,Electronics,East,B,228871,167177,29675,17.75,936,3.16,3213608,1304.11,7.71,244.52,True
CAMP04822,2023-02-17,2023-03-25,36,PPC,Dormant,Brand Awareness,Home & Living,South,A,320529,74477,29732,39.92,2204,7.41,2901452,805.21,10.78,145.43,True
CAMP04823,2023-11-29,2024-01-16,48,Social Media,At-Risk,Brand Awareness,Food & Beverage,South,B,370608,289348,65713,22.71,2653,4.04,11758766,3072.83,5.64,139.69,True
CAMP04824,2022-01-12,2022-03-07,54,Social Media,New Customers,Lead Generation,Electronics,East,A,406022,298308,55207,18.51,1816,3.29,2673215,558.39,7.35,223.58,True
CAMP04825,2024-09-13,2024-09-25,12,SEO,Returning,Retention,Home & Living,North,B,299061,636442,175390,27.56,9494,5.41,33393387,11066.08,1.71,31.5,True
CAMP04826,2023-01-23,2023-03-18,54,Social Media,Returning,Retention,Fashion,Central,B,317951,216557,44773,20.68,1645,3.68,5801609,1724.69,7.1,193.28,True
CAMP04827,2022-11-28,2022-12-27,29,Social Media,Dormant,Conversion,Sports,South,B,36867,28484,5957,20.91,221,3.72,655639,1678.39,6.19,166.82,True
CAMP04828,2024-08-25,2024-09-05,11,Influencer,Premium,Conversion,Home & Living,East,B,306150,125611,22976,18.29,784,3.41,2951608,864.11,13.32,390.5,True
CAMP04829,2024-11-03,2024-11-17,14,SEO,Premium,Retention,Beauty,South,A,74594,119565,28613,23.93,1345,4.7,1944492,2506.77,2.61,55.46,True
CAMP04830,2023-04-04,2023-06-01,58,Email,Returning,Lead Generation,Food & Beverage,West,A,118385,141998,33284,23.44,1595,4.79,5680860,4698.63,3.56,74.22,True
CAMP04831,2024-12-24,2025-01-16,23,PPC,Dormant,Brand Awareness,Fashion,West,B,226761,75732,30540,40.33,2287,7.49,10809560,4666.94,7.43,99.15,True
CAMP04832,2022-06-14,2022-07-11,27,SEO,New Customers,Brand Awareness,Sports,North,B,206012,436468,160843,36.85,11642,7.24,15970548,7652.24,1.28,17.7,True
CAMP04833,2024-05-08,2024-05-31,23,Social Media,New Customers,Lead Generation,Fashion,West,B,391691,325982,75951,23.3,3145,4.14,13684821,3393.78,5.16,124.54,True
CAMP04834,2024-02-25,2024-04-03,38,SEO,New Customers,Conversion,Electronics,South,A,18108,29147,9122,31.3,560,6.15,377113,1982.58,1.99,32.34,True
CAMP04835,2024-10-22,2024-11-26,35,Social Media,Dormant,Conversion,Fashion,East,A,220263,199148,38010,19.09,1289,3.39,6222982,2725.25,5.79,170.88,True
CAMP04836,2024-12-12,2025-01-21,40,Email,Returning,Lead Generation,Sports,West,B,41337,56111,15407,27.46,865,5.62,3743589,8956.27,2.68,47.79,True
CAMP04837,2024-07-24,2024-08-19,26,Influencer,Returning,Conversion,Home & Living,West,B,50844,16725,3284,19.64,120,3.67,515868,914.61,15.48,423.7,True
CAMP04838,2024-05-22,2024-06-15,24,Social Media,New Customers,Brand Awareness,Fashion,West,B,214919,168382,39380,23.39,1637,4.16,8082054,3660.51,5.46,131.29,True
CAMP04839,2023-02-09,2023-03-23,42,Social Media,Premium,Conversion,Fashion,East,A,426831,356045,60184,16.9,1808,3.01,4196609,883.2,7.09,236.08,True
CAMP04840,2023-02-05,2023-03-02,25,Social Media,At-Risk,Retention,Food & Beverage,North,A,400437,341328,68214,19.99,2423,3.55,6817043,1602.4,5.87,165.26,True
CAMP04841,2022-08-19,2022-09-08,20,Influencer,Returning,Brand Awareness,Beauty,South,B,167910,57526,11234,19.53,409,3.65,1152088,586.13,14.95,410.54,True
CAMP04842,2024-01-05,2024-02-04,30,SEO,Premium,Lead Generation,Food & Beverage,West,A,165345,347837,90986,26.16,4674,5.14,20374204,12222.24,1.82,35.38,True
CAMP04843,2023-07-22,2023-08-24,33,Content Marketing,Returning,Lead Generation,Food & Beverage,Central,B,60772,112974,15074,13.34,368,2.45,259336,326.74,4.03,165.14,True
CAMP04844,2022-08-06,2022-09-23,48,Influencer,Returning,Lead Generation,Home & Living,West,B,41291,18934,3184,16.82,99,3.14,440647,967.17,12.97,417.08,True
CAMP04845,2023-04-24,2023-05-27,33,Social Media,Dormant,Conversion,Home & Living,East,B,168849,117595,22912,19.48,793,3.46,3919913,2221.55,7.37,212.92,True
CAMP04846,2022-12-19,2023-02-12,55,Influencer,At-Risk,Retention,Sports,East,A,65486,27703,3635,13.12,89,2.45,106597,62.78,18.02,735.8,False
CAMP04847,2023-08-08,2023-09-17,40,PPC,Returning,Conversion,Beauty,West,B,319130,73418,30058,40.94,2285,7.6,1850937,479.99,10.62,139.66,True
CAMP04848,2024-05-27,2024-06-16,20,Email,Returning,Conversion,Sports,North,A,18637,22803,4285,18.79,164,3.84,317526,1603.74,4.35,113.64,True
CAMP04849,2023-01-09,2023-02-19,41,PPC,New Customers,Conversion,Home & Living,Central,A,449215,110217,37994,34.47,2432,6.4,7749931,1625.22,11.82,184.71,True
CAMP04850,2022-06-16,2022-07-29,43,Content Marketing,Returning,Brand Awareness,Electronics,West,A,230151,391004,52543,13.44,1294,2.46,5278021,2193.29,4.38,177.86,True
CAMP04851,2024-09-26,2024-10-31,35,SMS,New Customers,Conversion,Home & Living,East,A,342160,995067,269790,27.11,9265,3.43,14518528,4143.2,1.27,36.93,True
CAMP04852,2022-07-20,2022-09-17,59,Social Media,New Customers,Retention,Electronics,West,A,41195,29884,4845,16.21,139,2.88,489813,1089.01,8.5,296.37,True
CAMP04853,2022-01-15,2022-02-22,38,Email,At-Risk,Conversion,Fashion,East,B,148758,185026,49309,26.65,2687,5.45,4631828,3013.67,3.02,55.36,True
CAMP04854,2024-06-01,2024-06-16,15,Influencer,At-Risk,Lead Generation,Home & Living,South,A,243129,108260,14969,13.83,386,2.58,785547,223.1,16.24,629.87,True
CAMP04855,2022-11-25,2022-12-08,13,Content Marketing,Dormant,Lead Generation,Electronics,South,B,350829,512701,67658,13.2,1636,2.42,3877406,1005.21,5.19,214.44,True
CAMP04856,2023-08-23,2023-09-07,15,Email,Dormant,Conversion,Fashion,North,B,312918,453219,128890,28.44,7497,5.82,7170009,2191.34,2.43,41.74,True
CAMP04857,2023-08-30,2023-09-07,8,Email,Returning,Retention,Fashion,West,B,362200,419032,95478,22.79,4449,4.66,14665613,3949.04,3.79,81.41,True
CAMP04858,2024-10-31,2024-11-19,19,SEO,Returning,Lead Generation,Beauty,West,B,225548,395494,116774,29.53,6772,5.8,24923139,10950.04,1.93,33.31,True
CAMP04859,2022-08-08,2022-08-29,21,Social Media,Returning,Brand Awareness,Electronics,East,A,288414,263876,40839,15.48,1123,2.75,3596716,1147.07,7.06,256.82,True
CAMP04860,2024-04-29,2024-05-16,17,Social Media,New Customers,Brand Awareness,Home & Living,West,B,83800,76805,18157,23.64,763,4.2,2037769,2331.71,4.62,109.83,True
CAMP04861,2022-07-26,2022-08-18,23,SMS,New Customers,Brand Awareness,Food & Beverage,West,B,407223,880558,301523,34.24,13078,4.34,54936566,13390.54,1.35,31.14,True
CAMP04862,2022-10-17,2022-11-26,40,Influencer,New Customers,Retention,Electronics,South,B,14718,6432,1086,16.9,34,3.15,146407,894.75,13.55,432.88,False
CAMP04863,2023-02-06,2023-02-17,11,PPC,At-Risk,Conversion,Electronics,South,A,438193,144171,48714,33.79,3056,6.28,5995943,1268.33,9.0,143.39,True
CAMP04864,2022-11-17,2022-12-08,21,SEO,At-Risk,Brand Awareness,Home & Living,South,A,411978,908593,278044,30.6,16713,6.01,47004646,11309.5,1.48,24.65,True
CAMP04865,2024-04-18,2024-05-10,22,Email,Returning,Upsell,Electronics,South,A,290879,419453,90859,21.66,4025,4.43,14615449,4924.58,3.2,72.27,True
CAMP04866,2022-03-30,2022-05-03,34,Social Media,At-Risk,Upsell,Fashion,South,A,111708,90550,18695,20.65,686,3.67,739651,562.13,5.98,162.84,True
CAMP04867,2022-07-12,2022-08-23,42,PPC,Returning,Retention,Home & Living,East,A,166009,54286,16359,30.14,915,5.6,3888473,2242.33,10.15,181.43,True
CAMP04868,2022-11-10,2022-12-16,36,PPC,New Customers,Conversion,Electronics,Central,B,490813,161515,63064,39.05,4572,7.25,10826100,2105.75,7.78,107.35,True
CAMP04869,2023-10-05,2023-12-03,59,Influencer,Returning,Conversion,Electronics,Central,A,234743,76832,10857,14.13,286,2.64,705733,200.64,21.62,820.78,True
CAMP04870,2023-04-27,2023-05-05,8,Email,New Customers,Brand Awareness,Beauty,East,A,38927,56790,11085,19.52,442,3.99,1727317,4337.32,3.51,88.07,True
CAMP04871,2023-08-23,2023-08-31,8,Email,Returning,Brand Awareness,Fashion,East,B,384175,551307,129080,23.41,6181,4.79,12348941,3114.41,2.98,62.15,True
CAMP04872,2022-07-27,2022-08-04,8,PPC,New Customers,Retention,Home & Living,Central,A,180802,45598,16900,37.06,1163,6.88,5536632,2962.26,10.7,155.46,True
CAMP04873,2024-03-06,2024-03-28,22,Email,New Customers,Lead Generation,Electronics,Central,A,395567,558971,108501,19.41,4307,3.97,18347638,4538.31,3.65,91.84,True
CAMP04874,2024-03-05,2024-04-27,53,PPC,Returning,Brand Awareness,Electronics,North,B,280999,71476,31005,43.38,2497,8.06,8753708,3015.21,9.06,112.53,True
CAMP04875,2022-11-11,2022-12-30,49,Email,Dormant,Brand Awareness,Home & Living,Central,B,452627,513535,121238,23.61,5854,4.83,19817088,4278.24,3.73,77.32,True
CAMP04876,2024-10-12,2024-11-26,45,Content Marketing,Premium,Upsell,Food & Beverage,East,B,354825,499998,65649,13.13,1580,2.41,5652037,1492.91,5.4,224.57,True
CAMP04877,2023-06-26,2023-08-01,36,PPC,Premium,Upsell,Food & Beverage,Central,B,267009,75184,34260,45.57,2899,8.46,5915057,2115.3,7.79,92.1,True
CAMP04878,2023-12-28,2024-02-06,40,SEO,New Customers,Conversion,Food & Beverage,West,A,170990,328631,85753,26.09,4395,5.13,9018546,5174.31,1.99,38.91,True
CAMP04879,2024-11-08,2024-11-20,12,SEO,Dormant,Conversion,Home & Living,Central,A,446212,981187,256709,26.16,13192,5.14,10296961,2207.64,1.74,33.82,True
CAMP04880,2024-07-05,2024-07-13,8,Social Media,New Customers,Conversion,Sports,East,A,407511,316591,57801,18.26,1876,3.25,4365128,971.17,7.05,217.22,True
CAMP04881,2023-09-14,2023-10-12,28,Social Media,At-Risk,Conversion,Electronics,West,A,258979,226193,44249,19.56,1538,3.48,4543657,1654.45,5.85,168.39,True
CAMP04882,2023-05-15,2023-07-02,48,SMS,New Customers,Upsell,Sports,West,B,103305,298183,113066,37.92,5430,4.8,24274505,23397.9,0.91,19.02,True
CAMP04883,2023-12-13,2024-01-21,39,Content Marketing,New Customers,Retention,Food & Beverage,Central,B,365849,553613,83734,15.13,2321,2.77,4147413,1033.64,4.37,157.63,True
CAMP04884,2022-06-04,2022-08-02,59,Email,Returning,Retention,Food & Beverage,East,B,70855,92732,26826,28.93,1587,5.92,2322608,3177.97,2.64,44.65,True
CAMP04885,2022-04-13,2022-05-17,34,PPC,Returning,Lead Generation,Sports,East,A,199722,54106,17570,32.47,1059,6.03,5281319,2544.34,11.37,188.59,True
CAMP04886,2022-05-18,2022-06-04,17,Social Media,New Customers,Lead Generation,Beauty,West,A,375454,364987,74825,20.5,2727,3.64,11009130,2832.22,5.02,137.68,True
CAMP04887,2022-09-09,2022-09-27,18,Influencer,Returning,Lead Generation,Fashion,North,A,348498,147632,24127,16.34,736,3.05,449317,28.93,14.44,473.5,False
CAMP04888,2024-03-27,2024-04-30,34,Influencer,Returning,Conversion,Home & Living,West,A,475970,218562,35662,16.32,1086,3.05,3136681,559.01,13.35,438.28,True
CAMP04889,2024-05-29,2024-07-25,57,Email,At-Risk,Brand Awareness,Fashion,West,B,51631,70397,20364,28.93,1204,5.92,5252852,10073.83,2.54,42.88,True
CAMP04890,2024-04-07,2024-05-01,24,Influencer,Premium,Brand Awareness,Home & Living,Central,A,361862,128182,18064,14.09,475,2.63,1962466,442.32,20.03,761.81,True
CAMP04891,2023-06-08,2023-06-21,13,Influencer,At-Risk,Lead Generation,Fashion,East,A,300298,127017,19151,15.08,539,2.81,1563363,420.6,15.68,557.14,True
CAMP04892,2024-09-16,2024-09-28,12,Influencer,Returning,Conversion,Home & Living,South,A,137216,55257,8485,15.36,243,2.87,811424,491.35,16.17,564.67,True
CAMP04893,2022-11-27,2023-01-19,53,PPC,Premium,Conversion,Fashion,West,A,324922,92759,28632,30.87,1641,5.73,1651752,408.35,11.35,198.0,True
CAMP04894,2022-08-31,2022-09-22,22,PPC,At-Risk,Retention,Food & Beverage,South,B,140418,42419,15015,35.4,987,6.57,548062,290.31,9.35,142.27,True
CAMP04895,2022-11-26,2022-12-11,15,PPC,Returning,Brand Awareness,Sports,East,B,15163,4254,1842,43.32,148,8.04,557286,3575.3,8.23,102.45,True
CAMP04896,2023-05-03,2023-06-11,39,Social Media,At-Risk,Conversion,Home & Living,East,A,453999,407940,81335,19.94,2882,3.54,3204513,605.84,5.58,157.53,True
CAMP04897,2023-03-20,2023-04-01,12,Social Media,At-Risk,Conversion,Sports,North,B,64966,64780,15313,23.64,643,4.2,1179531,1715.61,4.24,101.04,True
CAMP04898,2023-11-18,2024-01-15,58,Influencer,Premium,Brand Awareness,Sports,South,A,498410,182341,29203,16.02,873,2.99,1957229,292.69,17.07,570.92,True
CAMP04899,2024-07-03,2024-07-29,26,Email,At-Risk,Lead Generation,Beauty,West,A,483352,513359,127552,24.85,6482,5.08,20933275,4230.86,3.79,74.57,True
CAMP04900,2023-01-31,2023-03-09,37,Social Media,Premium,Conversion,Beauty,East,A,477574,400917,82692,20.63,3032,3.67,13288625,2682.53,5.78,157.51,True
CAMP04901,2023-03-10,2023-04-19,40,PPC,New Customers,Lead Generation,Fashion,North,B,26884,7450,3355,45.04,280,8.36,896316,3234.01,8.01,96.01,True
CAMP04902,2023-09-17,2023-10-15,28,Social Media,At-Risk,Conversion,Beauty,East,B,280786,206500,39485,19.12,1342,3.4,2929736,943.41,7.11,209.23,True
CAMP04903,2022-05-27,2022-06-17,21,Influencer,Returning,Upsell,Electronics,West,B,21763,7740,1304,16.86,41,3.15,29199,34.17,16.69,530.8,False
CAMP04904,2022-09-25,2022-10-19,24,Social Media,New Customers,Lead Generation,Fashion,West,B,87682,71134,12886,18.12,415,3.22,289613,230.3,6.8,211.28,True
CAMP04905,2022-07-19,2022-08-24,36,SMS,Dormant,Lead Generation,Sports,South,A,279766,789252,270874,34.32,11775,4.35,6365322,2175.23,1.03,23.76,True
CAMP04906,2024-04-11,2024-05-01,20,Content Marketing,Returning,Lead Generation,Sports,Central,B,52897,96335,12242,12.71,285,2.33,236081,346.3,4.32,185.6,True
CAMP04907,2023-04-15,2023-05-12,27,Social Media,Premium,Lead Generation,Sports,South,A,394714,371534,70901,19.08,2405,3.39,10198195,2483.69,5.57,164.12,True
CAMP04908,2022-08-22,2022-09-25,34,Email,Returning,Lead Generation,Home & Living,North,A,70808,93445,18364,19.65,738,4.02,2920805,4024.96,3.86,95.95,True
CAMP04909,2024-11-14,2024-12-21,37,Influencer,Returning,Upsell,Sports,Central,B,269836,99232,15827,15.95,471,2.98,1739033,544.48,17.05,572.9,True
CAMP04910,2023-07-28,2023-08-10,13,Social Media,Premium,Conversion,Food & Beverage,Central,B,416440,393768,83246,21.14,3128,3.76,10424504,2403.24,5.0,133.13,True
CAMP04911,2024-10-26,2024-11-08,13,Social Media,At-Risk,Lead Generation,Fashion,Central,A,475388,382486,71550,18.71,2379,3.33,3562690,649.43,6.64,199.83,True
CAMP04912,2024-07-30,2024-08-06,7,SEO,Returning,Lead Generation,Home & Living,North,A,11182,24438,7618,31.17,466,6.12,1248704,11067.09,1.47,24.0,True
