date,category,region,sales,units_sold,discount,profit
2022-08-29,Sports,South,7138,15,0.02,1406.35
2022-08-29,Sports,East,5795,11,0.11,581.39
2022-08-29,Sports,West,6440,18,0.02,1649.41
2022-08-30,Electronics,North,14966,70,0.01,4200.8
2022-08-30,Electronics,South,13557,54,0.17,3512.5
2022-08-30,Electronics,East,13406,46,0.23,2149.79
2022-08-30,Electronics,West,11327,39,0.13,1564.29
2022-08-30,Clothing,North,9625,37,0.02,1226.14
2022-08-30,Clothing,South,10005,39,0.08,2667.87
2022-08-30,Clothing,East,8083,16,0.23,1474.48
2022-08-30,Clothing,West,7746,31,0.05,1219.6
2022-08-30,Grocery,North,18781,66,0.21,5105.26
2022-08-30,Grocery,South,17539,31,0.07,2223.0
2022-08-30,Grocery,East,14323,38,0.22,2199.31
2022-08-30,Grocery,West,15823,35,0.2,2434.06
2022-08-30,Furniture,North,6355,12,0.24,1715.77
2022-08-30,Furniture,South,4880,9,0.17,603.64
2022-08-30,Furniture,East,4245,10,0.24,467.66
2022-08-30,Furniture,West,5249,10,0.2,1352.93
2022-08-30,Sports,North,7579,29,0.06,1223.18
2022-08-30,Sports,South,6545,32,0.09,864.8
2022-08-30,Sports,East,5549,11,0.07,701.3
2022-08-30,Sports,West,7675,30,0.05,944.36
2022-08-31,Electronics,North,14713,48,0.09,1626.48
2022-08-31,Electronics,South,11489,20,0.03,1950.06
2022-08-31,Electronics,East,12893,32,0.1,3083.68
2022-08-31,Electronics,West,12972,29,0.02,2108.47
2022-08-31,Clothing,North,9493,25,0.04,2542.36
2022-08-31,Clothing,South,8926,35,0.03,1676.3
2022-08-31,Clothing,East,7986,31,0.12,1120.03
2022-08-31,Clothing,West,9039,18,0.1,2076.2
2022-08-31,Grocery,North,18906,48,0.09,3923.09
2022-08-31,Grocery,South,13726,38,0.2,2732.13
2022-08-31,Grocery,East,14384,58,0.1,1966.75
2022-08-31,Grocery,West,17340,48,0.05,4744.97
2022-08-31,Furniture,North,5892,11,0.03,1599.11
2022-08-31,Furniture,South,6619,16,0.03,1746.64
2022-08-31,Furniture,East,5751,10,0.22,1602.02
2022-08-31,Furniture,West,5280,14,0.19,774.33
2022-08-31,Sports,North,6854,17,0.22,1789.91
2022-08-31,Sports,South,7000,12,0.09,911.52
2022-08-31,Sports,East,5825,10,0.18,1601.65
2022-08-31,Sports,West,7287,15,0.2,904.08
2022-09-01,Electronics,North,14288,29,0.18,2398.19
2022-09-01,Electronics,South,12505,24,0.21,2776.14
2022-09-01,Electronics,East,13066,23,0.23,1388.96
2022-09-01,Electronics,West,11965,48,0.0,2374.91
2022-09-01,Clothing,North,10713,22,0.09,1518.2
2022-09-01,Clothing,South,7112,19,0.0,1891.0
2022-09-01,Clothing,East,8716,26,0.15,1813.69
2022-09-01,Clothing,West,8032,28,0.16,979.3
2022-09-01,Grocery,North,20388,48,0.19,3152.65
2022-09-01,Grocery,South,15999,72,0.01,2459.77
2022-09-01,Grocery,East,15694,31,0.21,3746.73
2022-09-01,Grocery,West,13807,35,0.07,2562.03
2022-09-01,Furniture,North,6311,11,0.13,688.96
2022-09-01,Furniture,South,4784,8,0.07,1353.4
2022-09-01,Furniture,East,4723,21,0.24,1094.84
2022-09-01,Furniture,West,6243,20,0.13,1417.62
2022-09-01,Sports,North,6992,22,0.01,797.07
2022-09-01,Sports,South,6397,24,0.04,956.93
2022-09-01,Sports,East,5886,15,0.14,595.32
2022-09-01,Sports,West,7173,12,0.13,1365.24
2022-09-02,Electronics,North,14321,42,0.23,3872.39
2022-09-02,Electronics,South,13073,22,0.02,3804.99
2022-09-02,Electronics,East,13507,47,0.04,1565.16
2022-09-02,Electronics,West,14143,38,0.06,1645.18
2022-09-02,Clothing,North,10788,24,0.04,2445.5
2022-09-02,Clothing,South,8725,18,0.06,1431.15
2022-09-02,Clothing,East,8663,34,0.19,1465.82
2022-09-02,Clothing,West,7893,16,0.23,2162.48
2022-09-02,Grocery,North,16684,33,0.16,4246.23
2022-09-02,Grocery,South,16999,31,0.08,3890.4
2022-09-02,Grocery,East,13553,33,0.11,2983.37
2022-09-02,Grocery,West,15258,30,0.15,4485.24
2022-09-02,Furniture,North,5966,16,0.18,1416.48
2022-09-02,Furniture,South,6132,13,0.18,1682.83
2022-09-02,Furniture,East,4997,11,0.07,1487.06
2022-09-02,Furniture,West,4997,9,0.08,857.92
2022-09-02,Sports,North,5944,10,0.2,989.2
2022-09-02,Sports,South,6233,11,0.23,1312.0
2022-09-02,Sports,East,6048,18,0.13,659.94
2022-09-02,Sports,West,6485,16,0.1,1538.33
2022-09-03,Electronics,North,17986,35,0.0,4496.37
2022-09-03,Electronics,South,15644,62,0.17,2988.87
2022-09-03,Electronics,East,12276,41,0.02,3350.59
2022-09-03,Electronics,West,17868,40,0.25,4825.97
2022-09-03,Clothing,North,12131,52,0.23,1499.12
2022-09-03,Clothing,South,11665,28,0.21,2268.63
2022-09-03,Clothing,East,9400,15,0.25,2276.37
2022-09-03,Clothing,West,10357,18,0.01,1607.35
2022-09-03,Grocery,North,20901,51,0.0,3220.63
2022-09-03,Grocery,South,19872,36,0.05,2244.91
2022-09-03,Grocery,East,19243,44,0.15,1926.51
2022-09-03,Grocery,West,20355,52,0.07,3404.21
2022-09-03,Furniture,North,8006,29,0.19,878.9
2022-09-03,Furniture,South,6889,20,0.05,1950.39
2022-09-03,Furniture,East,6222,23,0.12,1136.63
2022-09-03,Furniture,West,6381,29,0.21,1633.68
2022-09-03,Sports,North,9452,27,0.19,2254.27
2022-09-03,Sports,South,7139,30,0.21,970.08
2022-09-03,Sports,East,7609,27,0.03,1271.59
2022-09-03,Sports,West,7985,14,0.04,1340.0
2022-09-04,Electronics,North,16523,34,0.1,4162.4
2022-09-04,Electronics,South,14449,31,0.09,2693.99
2022-09-04,Electronics,East,14949,27,0.23,3640.7
2022-09-04,Electronics,West,19532,32,0.15,2108.79
2022-09-04,Clothing,North,10388,31,0.12,1651.8
2022-09-04,Clothing,South,10824,33,0.1,1702.52
2022-09-04,Clothing,East,10115,28,0.21,2797.24
2022-09-04,Clothing,West,10765,21,0.1,2629.51
2022-09-04,Grocery,North,23063,63,0.16,5787.85
2022-09-04,Grocery,South,18716,44,0.16,2670.88
2022-09-04,Grocery,East,16777,45,0.1,2720.97
2022-09-04,Grocery,West,25223,78,0.17,5336.18
2022-09-04,Furniture,North,8111,37,0.13,2191.81
2022-09-04,Furniture,South,6876,34,0.07,1952.67
2022-09-04,Furniture,East,6167,15,0.04,669.1
2022-09-04,Furniture,West,6667,16,0.18,903.04
2022-09-04,Sports,North,9234,26,0.17,1277.94
2022-09-04,Sports,South,9316,24,0.14,1786.24
2022-09-04,Sports,East,8153,17,0.16,2269.47
2022-09-04,Sports,West,8076,13,0.14,1370.12
2022-09-05,Electronics,North,13695,33,0.13,4063.22
2022-09-05,Electronics,South,13357,22,0.2,2599.31
2022-09-05,Electronics,East,9870,18,0.19,2509.79
2022-09-05,Electronics,West,14156,55,0.1,2936.95
2022-09-05,Clothing,North,9263,39,0.24,2318.09
2022-09-05,Clothing,South,8015,17,0.05,1337.11
2022-09-05,Clothing,East,7848,14,0.0,946.95
2022-09-05,Clothing,West,8235,28,0.18,2295.88
2022-09-05,Grocery,North,18050,74,0.19,2186.36
2022-09-05,Grocery,South,18321,54,0.08,3148.37
2022-09-05,Grocery,East,15902,59,0.21,4319.81
2022-09-05,Grocery,West,16032,40,0.03,3448.19
2022-09-05,Furniture,North,5671,10,0.17,1686.83
2022-09-05,Furniture,South,5771,10,0.05,1095.34
2022-09-05,Furniture,East,5056,8,0.07,709.63
2022-09-05,Furniture,West,5784,13,0.05,920.71
2022-09-05,Sports,North,7355,13,0.12,1565.27
2022-09-05,Sports,South,6704,13,0.06,1774.0
2022-09-05,Sports,East,5493,11,0.05,1182.35
2022-09-05,Sports,West,7353,15,0.18,2180.8
2022-09-06,Electronics,North,14163,25,0.14,3898.76
2022-09-06,Electronics,South,11570,30,0.2,3170.29
2022-09-06,Electronics,East,11368,42,0.05,2245.92
2022-09-06,Electronics,West,12022,20,0.15,3255.19
2022-09-06,Clothing,North,9120,20,0.02,2346.86
2022-09-06,Clothing,South,8076,35,0.04,1424.13
2022-09-06,Clothing,East,8402,14,0.22,1020.08
2022-09-06,Clothing,West,9182,20,0.11,1149.2
2022-09-06,Grocery,North,14928,44,0.02,4415.26
2022-09-06,Grocery,South,17210,35,0.07,4878.95
2022-09-06,Grocery,East,13217,35,0.11,3829.66
2022-09-06,Grocery,West,19058,37,0.07,4286.68
2022-09-06,Furniture,North,6535,27,0.18,1086.34
2022-09-06,Furniture,South,5562,22,0.18,925.12
2022-09-06,Furniture,East,4571,7,0.2,721.44
2022-09-06,Furniture,West,5899,11,0.03,1360.83
2022-09-06,Sports,North,7029,11,0.03,1542.76
2022-09-06,Sports,South,6242,27,0.17,972.08
2022-09-06,Sports,East,5327,18,0.24,1497.77
2022-09-06,Sports,West,6114,11,0.03,896.86
2022-09-07,Electronics,North,14661,33,0.08,3862.89
2022-09-07,Electronics,South,13047,51,0.22,3848.02
2022-09-07,Electronics,East,13718,49,0.14,3145.64
2022-09-07,Electronics,West,15008,45,0.08,1681.61
2022-09-07,Clothing,North,8633,18,0.16,2334.23
2022-09-07,Clothing,South,8948,29,0.01,2530.69
2022-09-07,Clothing,East,7716,33,0.12,1580.26
2022-09-07,Clothing,West,9710,18,0.18,1108.5
2022-09-07,Grocery,North,16769,71,0.1,1936.36
2022-09-07,Grocery,South,16738,31,0.12,3638.85
2022-09-07,Grocery,East,14992,26,0.21,2648.39
2022-09-07,Grocery,West,17087,66,0.15,3213.44
2022-09-07,Furniture,North,5812,15,0.16,1308.15
2022-09-07,Furniture,South,5321,10,0.12,874.39
2022-09-07,Furniture,East,5029,23,0.13,834.07
2022-09-07,Furniture,West,5686,23,0.11,1297.73
2022-09-07,Sports,North,6853,15,0.06,1153.33
2022-09-07,Sports,South,6494,19,0.21,711.19
2022-09-07,Sports,East,5302,11,0.2,1301.82
2022-09-07,Sports,West,5910,11,0.05,1668.67
2022-09-08,Electronics,North,14064,30,0.15,1760.69
2022-09-08,Electronics,South,12929,22,0.14,2506.32
2022-09-08,Electronics,East,10436,17,0.18,2228.3
2022-09-08,Electronics,West,13105,28,0.21,2976.72
2022-09-08,Clothing,North,9766,22,0.24,2409.7
2022-09-08,Clothing,South,8173,24,0.03,1605.64
2022-09-08,Clothing,East,7177,15,0.21,943.13
2022-09-08,Clothing,West,9460,19,0.02,961.04
2022-09-08,Grocery,North,17952,30,0.19,2708.63
2022-09-08,Grocery,South,15772,68,0.15,1587.39
2022-09-08,Grocery,East,13810,43,0.09,3489.93
2022-09-08,Grocery,West,18032,58,0.07,3754.23
2022-09-08,Furniture,North,6223,20,0.02,1295.61
2022-09-08,Furniture,South,5379,19,0.1,739.29
2022-09-08,Furniture,East,4724,9,0.24,1361.03
2022-09-08,Furniture,West,6019,14,0.25,1391.52
2022-09-08,Sports,North,6446,12,0.16,1781.83
2022-09-08,Sports,South,6424,12,0.08,971.71
2022-09-08,Sports,East,6067,26,0.05,790.35
2022-09-08,Sports,West,7681,17,0.02,1087.17
2022-09-09,Electronics,North,13012,43,0.23,3115.38
2022-09-09,Electronics,South,13099,40,0.22,1965.6
2022-09-09,Electronics,East,10009,19,0.09,1499.07
2022-09-09,Electronics,West,14915,33,0.19,3091.47
2022-09-09,Clothing,North,9049,17,0.15,1260.07
2022-09-09,Clothing,South,9786,17,0.21,2865.17
2022-09-09,Clothing,East,8918,16,0.01,2518.81
2022-09-09,Clothing,West,9595,31,0.01,1415.47
2022-09-09,Grocery,North,17014,84,0.16,3244.19
2022-09-09,Grocery,South,16339,30,0.06,2551.2
2022-09-09,Grocery,East,14665,42,0.08,2808.74
2022-09-09,Grocery,West,15911,29,0.03,3257.28
2022-09-09,Furniture,North,5663,18,0.11,1126.26
2022-09-09,Furniture,South,5134,9,0.22,1115.79
2022-09-09,Furniture,East,5185,10,0.2,535.47
2022-09-09,Furniture,West,5409,10,0.21,1195.42
2022-09-09,Sports,North,7583,18,0.2,1959.89
2022-09-09,Sports,South,6857,12,0.23,1412.15
2022-09-09,Sports,East,5748,16,0.12,880.36
2022-09-09,Sports,West,7066,16,0.2,1070.28
2022-09-10,Electronics,North,19005,46,0.08,5217.92
2022-09-10,Electronics,South,17723,49,0.09,4045.7
2022-09-10,Electronics,East,14598,29,0.11,2098.63
2022-09-10,Electronics,West,18143,72,0.03,1891.68
2022-09-10,Clothing,North,10859,19,0.25,2162.83
2022-09-10,Clothing,South,10932,28,0.09,2488.18
2022-09-10,Clothing,East,8461,25,0.16,1784.5
2022-09-10,Clothing,West,12352,25,0.24,3161.1
2022-09-10,Grocery,North,24143,63,0.19,6695.2
2022-09-10,Grocery,South,18967,63,0.06,3537.82
2022-09-10,Grocery,East,18417,36,0.09,3555.53
2022-09-10,Grocery,West,20721,47,0.02,5019.86
2022-09-10,Furniture,North,8784,17,0.17,1045.86
2022-09-10,Furniture,South,7015,13,0.15,1704.48
2022-09-10,Furniture,East,5663,10,0.1,1217.94
2022-09-10,Furniture,West,6676,15,0.15,760.4
2022-09-10,Sports,North,8624,21,0.23,1533.65
2022-09-10,Sports,South,7981,15,0.07,2164.87
2022-09-10,Sports,East,6218,12,0.13,1041.29
2022-09-10,Sports,West,7809,34,0.04,1987.12
2022-09-11,Electronics,North,17130,54,0.11,4234.12
2022-09-11,Electronics,South,16293,74,0.2,2289.65
2022-09-11,Electronics,East,15333,45,0.18,2258.01
2022-09-11,Electronics,West,18828,65,0.02,3362.97
2022-09-11,Clothing,North,11714,57,0.04,3355.76
2022-09-11,Clothing,South,10046,19,0.06,2447.79
2022-09-11,Clothing,East,8944,25,0.23,2215.82
2022-09-11,Clothing,West,11811,23,0.14,2753.24
2022-09-11,Grocery,North,25317,51,0.01,5730.63
2022-09-11,Grocery,South,20350,45,0.02,3705.25
2022-09-11,Grocery,East,17477,49,0.05,4027.18
2022-09-11,Grocery,West,21968,43,0.22,5978.15
2022-09-11,Furniture,North,6027,14,0.15,909.13
2022-09-11,Furniture,South,6030,16,0.15,851.76
2022-09-11,Furniture,East,7035,18,0.06,1498.95
2022-09-11,Furniture,West,8172,34,0.1,1183.72
2022-09-11,Sports,North,8291,14,0.05,1219.79
2022-09-11,Sports,South,8439,33,0.18,1807.42
2022-09-11,Sports,East,8523,16,0.12,2005.51
2022-09-11,Sports,West,8815,17,0.15,1502.46
2022-09-12,Electronics,North,14664,28,0.05,2917.75
2022-09-12,Electronics,South,12033,33,0.05,1793.67
2022-09-12,Electronics,East,11237,31,0.14,1333.18
2022-09-12,Electronics,West,11997,27,0.01,1817.25
2022-09-12,Clothing,North,11012,21,0.01,2284.96
2022-09-12,Clothing,South,8655,25,0.17,1356.72
2022-09-12,Clothing,East,8160,15,0.25,2298.81
2022-09-12,Clothing,West,10140,23,0.22,1324.47
2022-09-12,Grocery,North,17880,30,0.18,2879.19
2022-09-12,Grocery,South,15435,33,0.01,2996.3
2022-09-12,Grocery,East,15562,37,0.01,2831.47
2022-09-12,Grocery,West,15721,31,0.24,4321.26
2022-09-12,Furniture,North,5749,12,0.04,1627.75
2022-09-12,Furniture,South,4817,9,0.1,1044.32
2022-09-12,Furniture,East,5761,10,0.05,1363.88
2022-09-12,Furniture,West,6204,25,0.11,1409.35
2022-09-12,Sports,North,6995,15,0.25,1054.96
2022-09-12,Sports,South,6087,23,0.1,786.41
2022-09-12,Sports,East,5857,10,0.22,703.76
2022-09-12,Sports,West,6584,25,0.12,1142.61
2022-09-13,Electronics,North,14202,68,0.07,3980.8
2022-09-13,Electronics,South,14927,36,0.2,2693.71
2022-09-13,Electronics,East,10782,21,0.2,1272.58
2022-09-13,Electronics,West,14157,51,0.12,3220.54
2022-09-13,Clothing,North,10578,21,0.13,2273.96
2022-09-13,Clothing,South,9438,46,0.04,1884.89
2022-09-13,Clothing,East,8249,16,0.12,1288.95
2022-09-13,Clothing,West,9511,25,0.0,2088.54
2022-09-13,Grocery,North,20531,39,0.02,2065.14
2022-09-13,Grocery,South,17510,34,0.07,4857.99
2022-09-13,Grocery,East,14979,61,0.1,4140.39
2022-09-13,Grocery,West,15294,34,0.17,2220.6
2022-09-13,Furniture,North,6034,24,0.0,622.62
2022-09-13,Furniture,South,5695,25,0.23,977.69
2022-09-13,Furniture,East,4589,12,0.06,543.18
2022-09-13,Furniture,West,4906,20,0.15,879.97
2022-09-13,Sports,North,7080,17,0.23,1418.32
2022-09-13,Sports,South,6956,17,0.09,1683.92
2022-09-13,Sports,East,6500,17,0.13,1725.14
2022-09-13,Sports,West,5852,16,0.06,1252.7
2022-09-14,Electronics,North,14450,44,0.24,2435.45
2022-09-14,Electronics,South,13359,22,0.05,4006.76
2022-09-14,Electronics,East,11855,23,0.17,3029.21
2022-09-14,Electronics,West,13164,33,0.01,2258.29
2022-09-14,Clothing,North,10535,37,0.06,2078.97
2022-09-14,Clothing,South,9552,19,0.21,1120.42
2022-09-14,Clothing,East,7778,17,0.14,1735.69
2022-09-14,Clothing,West,8888,22,0.07,1058.92
2022-09-14,Grocery,North,18779,63,0.21,3393.32
2022-09-14,Grocery,South,15141,41,0.22,2163.01
2022-09-14,Grocery,East,12992,48,0.22,2857.84
2022-09-14,Grocery,West,17253,70,0.22,3257.04
2022-09-14,Furniture,North,5325,14,0.04,859.7
2022-09-14,Furniture,South,5449,17,0.07,1601.82
2022-09-14,Furniture,East,4858,10,0.17,1218.92
2022-09-14,Furniture,West,5413,10,0.24,1359.39
2022-09-14,Sports,North,7202,15,0.12,1118.35
2022-09-14,Sports,South,7156,21,0.09,1203.13
2022-09-14,Sports,East,5071,12,0.23,918.83
2022-09-14,Sports,West,6920,23,0.09,1905.61
2022-09-15,Electronics,North,13345,22,0.08,1702.45
2022-09-15,Electronics,South,11390,36,0.24,2086.36
2022-09-15,Electronics,East,11400,40,0.15,2130.61
2022-09-15,Electronics,West,13809,29,0.24,1526.48
2022-09-15,Clothing,North,9896,17,0.2,1911.08
2022-09-15,Clothing,South,7854,15,0.05,806.97
2022-09-15,Clothing,East,8584,22,0.14,1583.2
2022-09-15,Clothing,West,9282,22,0.22,1815.82
2022-09-15,Grocery,North,19880,35,0.07,3988.21
2022-09-15,Grocery,South,17157,38,0.09,4618.89
2022-09-15,Grocery,East,15828,30,0.06,3943.2
2022-09-15,Grocery,West,18242,35,0.21,3606.58
2022-09-15,Furniture,North,5495,10,0.13,1202.78
2022-09-15,Furniture,South,5404,21,0.15,585.78
2022-09-15,Furniture,East,5012,11,0.2,1259.94
2022-09-15,Furniture,West,5090,8,0.09,635.88
2022-09-15,Sports,North,7980,25,0.06,2078.72
2022-09-15,Sports,South,6695,13,0.05,1833.45
2022-09-15,Sports,East,6209,12,0.1,816.17
2022-09-15,Sports,West,6634,13,0.15,1973.86
2022-09-16,Electronics,North,13856,28,0.06,4051.21
2022-09-16,Electronics,South,13202,63,0.06,2637.76
2022-09-16,Electronics,East,11451,28,0.11,2199.93
2022-09-16,Electronics,West,12937,23,0.13,3728.56
2022-09-16,Clothing,North,9157,19,0.07,1551.7
2022-09-16,Clothing,South,8134,14,0.13,1357.83
2022-09-16,Clothing,East,7213,26,0.02,2022.07
2022-09-16,Clothing,West,9176,41,0.13,1330.48
2022-09-16,Grocery,North,17632,46,0.19,4978.87
2022-09-16,Grocery,South,13077,40,0.01,3645.72
2022-09-16,Grocery,East,14520,37,0.04,2832.92
2022-09-16,Grocery,West,17505,54,0.25,2397.65
2022-09-16,Furniture,North,6626,19,0.12,1952.66
2022-09-16,Furniture,South,4749,11,0.23,515.82
2022-09-16,Furniture,East,5009,13,0.1,1161.31
2022-09-16,Furniture,West,5396,10,0.23,816.83
2022-09-16,Sports,North,6542,13,0.04,1252.85
2022-09-16,Sports,South,7149,26,0.08,1738.11
2022-09-16,Sports,East,6181,15,0.02,1096.13
2022-09-16,Sports,West,6215,11,0.25,1080.07
2022-09-17,Electronics,North,18701,59,0.1,4903.96
2022-09-17,Electronics,South,17682,48,0.19,2812.17
2022-09-17,Electronics,East,14273,34,0.15,2713.51
2022-09-17,Electronics,West,19399,50,0.07,5764.47
2022-09-17,Clothing,North,11938,55,0.04,3232.66
2022-09-17,Clothing,South,11583,20,0.04,2859.89
2022-09-17,Clothing,East,8564,22,0.17,1029.9
2022-09-17,Clothing,West,12183,44,0.01,3416.6
2022-09-17,Grocery,North,23745,49,0.25,3192.45
2022-09-17,Grocery,South,24466,96,0.07,6869.78
2022-09-17,Grocery,East,20177,71,0.12,2532.09
2022-09-17,Grocery,West,20575,56,0.07,4318.41
2022-09-17,Furniture,North,8007,14,0.03,1739.01
2022-09-17,Furniture,South,6279,14,0.07,656.17
2022-09-17,Furniture,East,6335,22,0.07,1530.44
2022-09-17,Furniture,West,6215,17,0.02,1117.66
2022-09-17,Sports,North,8376,27,0.14,2453.5
2022-09-17,Sports,South,7755,17,0.1,1379.82
2022-09-17,Sports,East,7262,34,0.07,1244.24
2022-09-17,Sports,West,9485,18,0.11,2445.8
2022-09-18,Electronics,North,17352,29,0.05,2691.71
2022-09-18,Electronics,South,16321,31,0.05,2941.33
2022-09-18,Electronics,East,14989,46,0.16,3934.99
2022-09-18,Electronics,West,18280,50,0.14,5439.86
2022-09-18,Clothing,North,11890,49,0.18,1827.78
2022-09-18,Clothing,South,11267,24,0.09,2746.35
2022-09-18,Clothing,East,10146,39,0.02,2599.81
2022-09-18,Clothing,West,11190,31,0.12,3208.88
2022-09-18,Grocery,North,25384,122,0.17,4509.99
2022-09-18,Grocery,South,21837,56,0.2,4471.32
2022-09-18,Grocery,East,19115,52,0.01,1982.21
2022-09-18,Grocery,West,23939,109,0.24,3941.37
2022-09-18,Furniture,North,7880,18,0.14,1264.42
2022-09-18,Furniture,South,7631,13,0.23,1746.78
2022-09-18,Furniture,East,6140,11,0.08,1287.01
2022-09-18,Furniture,West,6569,32,0.25,1664.56
2022-09-18,Sports,North,8854,39,0.08,1273.85
2022-09-18,Sports,South,7521,23,0.24,1394.67
2022-09-18,Sports,East,7943,16,0.25,1661.77
2022-09-18,Sports,West,7556,15,0.1,1014.06
2022-09-19,Electronics,North,12114,32,0.17,2194.92
2022-09-19,Electronics,South,11278,19,0.25,2308.29
2022-09-19,Electronics,East,9719,28,0.25,1050.93
2022-09-19,Electronics,West,15043,41,0.04,3689.39
2022-09-19,Clothing,North,9662,27,0.23,2872.63
2022-09-19,Clothing,South,8525,16,0.16,1108.08
2022-09-19,Clothing,East,7607,33,0.16,951.28
2022-09-19,Clothing,West,7750,16,0.17,1278.18
2022-09-19,Grocery,North,19021,35,0.17,2484.01
2022-09-19,Grocery,South,16191,40,0.22,3590.81
2022-09-19,Grocery,East,15271,73,0.0,4253.95
2022-09-19,Grocery,West,17090,79,0.08,4867.32
2022-09-19,Furniture,North,6436,13,0.08,1326.5
2022-09-19,Furniture,South,5981,13,0.08,1549.51
2022-09-19,Furniture,East,4664,16,0.1,1313.43
2022-09-19,Furniture,West,5574,15,0.02,776.41
2022-09-19,Sports,North,6387,28,0.18,1640.63
2022-09-19,Sports,South,6572,12,0.21,1155.7
2022-09-19,Sports,East,6093,29,0.1,673.74
2022-09-19,Sports,West,7660,32,0.01,2238.17
2022-09-20,Electronics,North,14018,46,0.02,2610.7
2022-09-20,Electronics,South,14181,32,0.2,1564.34
2022-09-20,Electronics,East,11996,48,0.1,1859.51
2022-09-20,Electronics,West,13541,53,0.21,3242.03
2022-09-20,Clothing,North,8151,15,0.02,1054.47
2022-09-20,Clothing,South,7809,13,0.2,1991.1
2022-09-20,Clothing,East,6865,11,0.12,1071.79
2022-09-20,Clothing,West,9706,28,0.0,1465.91
2022-09-20,Grocery,North,17379,81,0.06,2097.71
2022-09-20,Grocery,South,15857,72,0.03,2227.6
2022-09-20,Grocery,East,16554,50,0.04,4768.62
2022-09-20,Grocery,West,14696,36,0.19,3510.68
2022-09-20,Furniture,North,6168,13,0.09,1444.26
2022-09-20,Furniture,South,4652,9,0.09,479.08
2022-09-20,Furniture,East,4541,17,0.09,642.66
2022-09-20,Furniture,West,5523,9,0.16,1124.89
2022-09-20,Sports,North,6845,31,0.21,1098.82
2022-09-20,Sports,South,7152,20,0.24,737.39
2022-09-20,Sports,East,6292,19,0.25,1443.45
2022-09-20,Sports,West,6684,14,0.2,1252.03
2022-09-21,Electronics,North,13256,39,0.15,3548.34
2022-09-21,Electronics,South,12035,30,0.1,3114.29
2022-09-21,Electronics,East,12605,52,0.03,2884.16
2022-09-21,Electronics,West,12385,53,0.04,2785.06
2022-09-21,Clothing,North,10919,18,0.16,2382.2
2022-09-21,Clothing,South,7342,20,0.16,753.29
2022-09-21,Clothing,East,7315,25,0.14,1708.71
2022-09-21,Clothing,West,9143,25,0.1,1824.98
2022-09-21,Grocery,North,17389,53,0.13,2016.84
2022-09-21,Grocery,South,16157,40,0.23,3830.32
2022-09-21,Grocery,East,15046,26,0.04,2858.1
2022-09-21,Grocery,West,18920,43,0.22,3057.51
2022-09-21,Furniture,North,5879,11,0.11,1231.57
2022-09-21,Furniture,South,4223,15,0.14,716.54
2022-09-21,Furniture,East,4953,8,0.04,730.19
