order_id,restaurant_id,city,cuisine,order_date,items_ordered,order_value,discount_amt,final_amount,delivery_time,order_rating,price_category,rest_type
ORD007132,R01091,Pune,South Indian,2023-09-26,3,1311,0,1311,67,3.9,Premium,Cloud Kitchen
ORD007133,R01015,Ahmedabad,Thai,2023-09-24,4,780,0,780,41,4.7,Budget,Casual Dining
ORD007134,R00477,Bangalore,North Indian,2024-10-28,1,465,186,279,86,4.4,Premium,Quick Bites
ORD007135,R00313,Chennai,North Indian,2024-12-18,4,3867,1160,2707,22,,Premium,Casual Dining
ORD007136,R01411,Pune,Fast Food,2024-10-16,1,92,18,74,35,,Budget,Casual Dining
ORD007137,R00046,Bangalore,Thai,2024-09-28,1,865,86,779,45,,Premium,Fine Dining
ORD007138,R00270,Bangalore,Thai,2024-10-25,3,966,193,773,27,3.3,Mid-Range,Cloud Kitchen
ORD007139,R00047,Mumbai,North Indian,2024-05-18,4,3625,1450,2175,91,4.6,Premium,Dhaba
ORD007140,R00325,Delhi,South Indian,2023-04-14,4,1676,167,1509,30,,Mid-Range,Casual Dining
ORD007141,R01801,Mumbai,Mexican,2023-01-15,1,969,96,873,38,3.5,Premium,Casual Dining
ORD007142,R00831,Pune,South Indian,2023-10-19,4,3805,0,3805,44,4.4,Premium,Cafe
ORD007143,R00714,Lucknow,Biryani,2024-06-28,1,172,0,172,33,,Budget,Casual Dining
ORD007144,R01241,Pune,Chinese,2023-03-22,4,348,0,348,32,3.9,Budget,Fine Dining
ORD007145,R00116,Bangalore,Desserts,2023-03-31,4,3437,0,3437,38,3.8,Premium,Cloud Kitchen
ORD007146,R00873,Lucknow,Desserts,2023-09-15,2,95,19,76,37,,Budget,Cafe
ORD007147,R00997,Jaipur,Fast Food,2024-05-31,4,1060,212,848,33,3.4,Mid-Range,Quick Bites
ORD007148,R00026,Chennai,Fast Food,2023-11-22,1,40,20,20,41,,Budget,Casual Dining
ORD007149,R01997,Bangalore,Desserts,2024-11-24,4,1415,283,1132,49,4.6,Mid-Range,Casual Dining
ORD007150,R01771,Pune,North Indian,2023-10-26,5,597,119,478,55,,Budget,Cafe
ORD007151,R00992,Jaipur,Mexican,2023-10-28,1,301,60,241,28,3.6,Mid-Range,Cloud Kitchen
ORD007152,R01461,Pune,North Indian,2024-06-12,5,992,99,893,52,,Budget,Casual Dining
ORD007153,R00291,Hyderabad,North Indian,2023-05-07,5,1918,575,1343,36,,Premium,Quick Bites
ORD007154,R01151,Lucknow,Thai,2023-01-28,2,1629,488,1141,69,4.1,Premium,Casual Dining
ORD007155,R01358,Bangalore,Thai,2023-09-14,2,800,80,720,41,,Mid-Range,Cloud Kitchen
ORD007156,R00718,Delhi,Thai,2023-01-02,5,3103,620,2483,44,,Premium,Cloud Kitchen
ORD007157,R01622,Jaipur,Desserts,2023-03-22,1,130,13,117,47,4.2,Budget,Fine Dining
ORD007158,R01029,Hyderabad,Fast Food,2023-11-10,4,2114,211,1903,40,3.8,Premium,Cloud Kitchen
ORD007159,R01544,Bangalore,Continental,2024-06-21,3,597,0,597,20,3.6,Budget,Cloud Kitchen
ORD007160,R01513,Ahmedabad,Biryani,2023-11-07,5,308,0,308,76,,Budget,Cloud Kitchen
ORD007161,R01405,Ahmedabad,Desserts,2024-10-10,2,494,197,297,47,,Mid-Range,Fine Dining
ORD007162,R01783,Ahmedabad,Continental,2024-01-07,4,1443,288,1155,42,2.9,Mid-Range,Casual Dining
ORD007163,R00755,Lucknow,Fast Food,2023-11-09,3,275,110,165,26,3.1,Budget,Quick Bites
ORD007164,R01017,Kolkata,Desserts,2023-06-16,4,417,0,417,40,3.8,Budget,Dhaba
ORD007165,R01790,Delhi,Continental,2024-08-19,4,1417,141,1276,74,,Mid-Range,Casual Dining
ORD007166,R00695,Kolkata,Italian,2023-09-27,1,56,16,40,74,,Budget,Dhaba
ORD007167,R00939,Pune,Desserts,2024-07-18,2,990,0,990,25,3.3,Premium,Cloud Kitchen
ORD007168,R01314,Bangalore,Fast Food,2024-11-22,3,153,0,153,42,,Budget,Cafe
ORD007169,R01371,Bangalore,Continental,2023-11-15,2,604,241,363,39,3.4,Mid-Range,Casual Dining
ORD007170,R01198,Delhi,Thai,2023-09-03,2,130,0,130,78,4.0,Budget,Cloud Kitchen
ORD007171,R01362,Hyderabad,Mexican,2023-07-03,3,3116,1558,1558,68,,Premium,Fine Dining
ORD007172,R00926,Bangalore,South Indian,2023-10-13,2,1451,290,1161,60,4.0,Premium,Fine Dining
ORD007173,R00572,Kolkata,Fast Food,2024-02-14,2,106,0,106,35,,Budget,Cafe
ORD007174,R01259,Lucknow,South Indian,2024-08-23,3,580,58,522,43,,Budget,Fine Dining
ORD007175,R00389,Jaipur,Continental,2024-03-31,1,208,20,188,50,3.3,Budget,Fine Dining
ORD007176,R01841,Chennai,Biryani,2023-06-02,2,129,0,129,58,,Budget,Cloud Kitchen
ORD007177,R00543,Delhi,Biryani,2023-10-08,2,384,38,346,31,3.4,Budget,Quick Bites
ORD007178,R00387,Bangalore,Italian,2024-07-12,4,1431,429,1002,73,3.7,Mid-Range,Casual Dining
ORD007179,R01219,Delhi,Italian,2023-08-18,5,890,178,712,31,,Mid-Range,Cloud Kitchen
ORD007180,R01812,Kolkata,North Indian,2023-03-10,2,544,108,436,80,,Mid-Range,Casual Dining
ORD007181,R01581,Delhi,South Indian,2024-04-11,4,3163,632,2531,94,3.8,Premium,Quick Bites
ORD007182,R00721,Delhi,Biryani,2023-12-02,5,1370,411,959,38,3.6,Mid-Range,Quick Bites
ORD007183,R00725,Delhi,Italian,2023-11-30,2,542,216,326,38,4.7,Mid-Range,Casual Dining
ORD007184,R00493,Mumbai,Fast Food,2024-01-04,2,198,19,179,57,,Budget,Casual Dining
ORD007185,R01215,Delhi,South Indian,2023-01-27,1,76,7,69,84,3.0,Budget,Dhaba
ORD007186,R00986,Chennai,Mexican,2023-07-02,4,218,65,153,63,3.7,Budget,Fine Dining
ORD007187,R01650,Hyderabad,North Indian,2024-11-23,4,1877,187,1690,67,,Premium,Fine Dining
ORD007188,R01785,Bangalore,Italian,2023-04-08,3,329,65,264,45,,Budget,Cafe
ORD007189,R00298,Kolkata,Thai,2023-10-07,2,151,45,106,50,,Budget,Quick Bites
ORD007190,R00064,Mumbai,North Indian,2023-08-23,1,393,117,276,20,4.6,Mid-Range,Cloud Kitchen
ORD007191,R01761,Hyderabad,Thai,2023-02-26,5,918,0,918,48,,Mid-Range,Quick Bites
ORD007192,R00835,Lucknow,Thai,2024-03-22,2,631,63,568,40,3.3,Mid-Range,Casual Dining
ORD007193,R00534,Ahmedabad,Biryani,2023-03-07,5,336,67,269,67,2.6,Budget,Quick Bites
ORD007194,R00086,Jaipur,North Indian,2024-04-15,1,299,119,180,49,3.6,Mid-Range,Cloud Kitchen
ORD007195,R01510,Delhi,Biryani,2023-10-25,1,260,78,182,63,3.7,Mid-Range,Casual Dining
ORD007196,R01745,Mumbai,Desserts,2023-12-20,2,1560,0,1560,49,,Premium,Cafe
ORD007197,R01931,Ahmedabad,Thai,2023-11-03,2,1857,557,1300,34,,Premium,Casual Dining
ORD007198,R01025,Delhi,North Indian,2023-02-06,3,1288,515,773,54,,Mid-Range,Quick Bites
ORD007199,R01429,Chennai,Chinese,2024-09-13,2,190,19,171,48,3.1,Budget,Cloud Kitchen
ORD007200,R01126,Delhi,Fast Food,2023-10-08,2,127,63,64,65,4.1,Budget,Casual Dining
ORD007201,R01030,Pune,Desserts,2023-08-24,5,947,0,947,42,,Budget,Quick Bites
ORD007202,R01410,Jaipur,Mexican,2024-12-25,1,112,11,101,33,4.1,Budget,Cloud Kitchen
ORD007203,R01132,Pune,Mexican,2024-05-10,4,915,183,732,56,,Mid-Range,Casual Dining
ORD007204,R00462,Hyderabad,Fast Food,2023-04-17,2,421,42,379,36,3.6,Mid-Range,Cloud Kitchen
ORD007205,R00351,Bangalore,Desserts,2023-03-09,5,526,52,474,62,5.0,Budget,Quick Bites
ORD007206,R01428,Ahmedabad,Italian,2024-01-02,1,133,0,133,58,,Budget,Cafe
ORD007207,R00683,Hyderabad,Italian,2023-10-07,4,1201,0,1201,69,,Mid-Range,Cloud Kitchen
ORD007208,R00625,Bangalore,Desserts,2024-08-18,2,723,216,507,26,,Mid-Range,Casual Dining
ORD007209,R01180,Kolkata,Fast Food,2023-02-20,2,1826,730,1096,55,3.4,Premium,Casual Dining
ORD007210,R01544,Bangalore,Continental,2024-10-21,3,537,0,537,19,3.1,Budget,Cloud Kitchen
ORD007211,R00492,Lucknow,Mexican,2024-04-18,4,1212,0,1212,66,3.9,Mid-Range,Quick Bites
ORD007212,R00484,Delhi,Continental,2023-05-11,4,405,81,324,70,,Budget,Casual Dining
ORD007213,R01327,Pune,Desserts,2024-03-28,1,333,99,234,60,,Mid-Range,Quick Bites
ORD007214,R00268,Lucknow,North Indian,2024-10-17,5,2823,1129,1694,49,,Premium,Quick Bites
ORD007215,R01362,Hyderabad,Mexican,2024-12-14,5,3897,1948,1949,60,4.7,Premium,Fine Dining
ORD007216,R00771,Mumbai,Continental,2024-01-10,3,1631,0,1631,35,4.7,Premium,Quick Bites
ORD007217,R01721,Lucknow,Thai,2024-05-24,5,646,0,646,68,,Budget,Casual Dining
ORD007218,R01315,Ahmedabad,Fast Food,2024-02-29,2,450,45,405,25,4.2,Mid-Range,Cloud Kitchen
ORD007219,R01968,Kolkata,South Indian,2024-10-15,3,1389,694,695,74,,Premium,Quick Bites
ORD007220,R01452,Hyderabad,Biryani,2024-02-05,2,660,264,396,39,3.5,Mid-Range,Casual Dining
ORD007221,R01447,Jaipur,Continental,2024-06-27,3,143,28,115,62,3.8,Budget,Casual Dining
ORD007222,R01000,Kolkata,Biryani,2023-09-09,5,269,80,189,31,3.8,Budget,Casual Dining
ORD007223,R00718,Delhi,Thai,2024-05-03,3,1710,342,1368,60,,Premium,Cloud Kitchen
ORD007224,R01232,Chennai,South Indian,2023-07-21,3,783,156,627,34,,Mid-Range,Quick Bites
ORD007225,R01209,Pune,Fast Food,2024-05-06,1,394,0,394,66,4.0,Mid-Range,Quick Bites
ORD007226,R01134,Lucknow,Desserts,2023-06-03,3,155,0,155,55,3.0,Budget,Casual Dining
ORD007227,R01189,Bangalore,Desserts,2024-08-01,2,709,141,568,52,3.6,Mid-Range,Cafe
ORD007228,R00234,Chennai,Thai,2024-12-25,1,54,0,54,59,3.2,Budget,Casual Dining
ORD007229,R01728,Kolkata,Biryani,2024-01-10,4,802,0,802,48,3.6,Mid-Range,Cloud Kitchen
ORD007230,R00160,Jaipur,South Indian,2024-10-22,2,576,57,519,65,3.9,Mid-Range,Quick Bites
ORD007231,R00604,Hyderabad,Fast Food,2024-08-23,5,1178,117,1061,44,,Mid-Range,Cloud Kitchen
ORD007232,R00606,Mumbai,North Indian,2023-11-12,5,470,47,423,51,3.0,Budget,Quick Bites
ORD007233,R01220,Ahmedabad,Desserts,2023-11-09,2,423,84,339,31,4.2,Mid-Range,Dhaba
ORD007234,R01885,Mumbai,Continental,2024-07-08,4,221,0,221,63,4.0,Budget,Fine Dining
ORD007235,R01946,Pune,Thai,2024-07-10,5,1687,843,844,39,3.8,Mid-Range,Cloud Kitchen
ORD007236,R00094,Hyderabad,North Indian,2023-03-01,3,592,296,296,75,,Mid-Range,Casual Dining
ORD007237,R01121,Mumbai,Desserts,2023-01-25,4,732,73,659,63,3.6,Budget,Quick Bites
ORD007238,R01680,Ahmedabad,South Indian,2023-03-18,1,287,57,230,44,3.8,Mid-Range,Casual Dining
ORD007239,R01707,Jaipur,Mexican,2023-10-10,3,767,230,537,69,3.7,Mid-Range,Quick Bites
ORD007240,R01908,Hyderabad,Mexican,2024-08-02,3,969,0,969,49,,Mid-Range,Cafe
ORD007241,R00975,Chennai,Fast Food,2023-03-21,2,466,93,373,74,3.5,Mid-Range,Cloud Kitchen
ORD007242,R00143,Delhi,Biryani,2024-01-16,1,167,33,134,69,,Budget,Fine Dining
ORD007243,R00297,Pune,Chinese,2023-02-03,3,2638,527,2111,59,4.2,Premium,Casual Dining
ORD007244,R01183,Pune,Continental,2024-08-22,4,948,0,948,42,,Budget,Quick Bites
ORD007245,R01913,Pune,South Indian,2024-07-31,1,202,40,162,48,3.0,Mid-Range,Quick Bites
ORD007246,R00256,Delhi,Italian,2024-06-14,2,473,47,426,55,3.3,Mid-Range,Cloud Kitchen
ORD007247,R00511,Jaipur,Mexican,2024-12-29,1,264,132,132,77,3.5,Mid-Range,Casual Dining
ORD007248,R00438,Pune,Desserts,2024-05-26,5,1937,774,1163,21,,Mid-Range,Fine Dining
ORD007249,R00810,Bangalore,Fast Food,2023-06-02,1,194,38,156,50,,Mid-Range,Cafe
ORD007250,R00259,Pune,Fast Food,2024-12-27,1,81,0,81,31,3.5,Budget,Casual Dining
ORD007251,R01353,Delhi,Fast Food,2023-06-30,1,217,21,196,89,3.5,Mid-Range,Dhaba
ORD007252,R00973,Mumbai,Biryani,2023-02-21,4,3695,1847,1848,54,3.4,Premium,Quick Bites
ORD007253,R00285,Mumbai,Chinese,2024-10-16,1,168,67,101,71,3.8,Budget,Casual Dining
ORD007254,R01671,Bangalore,Chinese,2024-09-07,1,319,127,192,43,,Mid-Range,Fine Dining
ORD007255,R01164,Jaipur,Chinese,2023-09-21,3,565,56,509,71,3.2,Budget,Casual Dining
ORD007256,R01788,Kolkata,Chinese,2024-09-01,2,322,64,258,40,3.1,Budget,Fine Dining
ORD007257,R00986,Chennai,Mexican,2023-08-25,2,137,41,96,61,,Budget,Fine Dining
ORD007258,R00346,Chennai,Mexican,2023-04-18,4,1355,135,1220,49,4.0,Mid-Range,Casual Dining
ORD007259,R01995,Mumbai,South Indian,2024-11-11,1,164,49,115,52,3.4,Budget,Quick Bites
ORD007260,R01364,Jaipur,South Indian,2024-05-08,3,3000,1200,1800,55,4.0,Premium,Dhaba
ORD007261,R01603,Bangalore,Italian,2023-01-16,1,201,40,161,34,,Mid-Range,Cloud Kitchen
ORD007262,R01289,Pune,Mexican,2024-04-11,1,295,29,266,48,,Mid-Range,Cloud Kitchen
ORD007263,R00019,Lucknow,North Indian,2023-06-19,4,861,172,689,41,3.8,Mid-Range,Casual Dining
ORD007264,R01035,Jaipur,Biryani,2023-11-08,2,344,103,241,84,2.6,Budget,Quick Bites
ORD007265,R01465,Hyderabad,Chinese,2023-05-10,5,309,61,248,34,3.1,Budget,Casual Dining
ORD007266,R00481,Delhi,Fast Food,2023-01-17,5,247,49,198,33,,Budget,Cafe
ORD007267,R00743,Mumbai,North Indian,2023-06-21,4,1475,147,1328,25,3.9,Mid-Range,Cloud Kitchen
ORD007268,R01261,Bangalore,South Indian,2023-05-08,5,1106,221,885,55,,Mid-Range,Quick Bites
ORD007269,R01232,Chennai,South Indian,2024-09-22,5,1288,257,1031,47,,Mid-Range,Quick Bites
ORD007270,R01386,Hyderabad,Continental,2023-10-25,5,4953,495,4458,95,4.4,Premium,Casual Dining
ORD007271,R00001,Kolkata,Italian,2024-05-03,2,403,80,323,49,,Budget,Cloud Kitchen
ORD007272,R00348,Lucknow,Biryani,2023-04-09,4,638,0,638,51,,Budget,Casual Dining
ORD007273,R01866,Hyderabad,Fast Food,2023-04-17,2,1295,259,1036,60,4.2,Premium,Quick Bites
ORD007274,R00105,Jaipur,Thai,2023-05-06,5,813,0,813,48,,Budget,Quick Bites
ORD007275,R00532,Jaipur,Desserts,2023-04-29,3,1851,0,1851,47,3.6,Premium,Quick Bites
ORD007276,R01045,Ahmedabad,Desserts,2023-02-06,3,389,0,389,48,3.7,Budget,Quick Bites
ORD007277,R00599,Bangalore,South Indian,2023-04-20,5,1228,122,1106,66,4.2,Mid-Range,Quick Bites
ORD007278,R00945,Hyderabad,North Indian,2024-08-09,1,350,70,280,25,2.7,Mid-Range,Casual Dining
ORD007279,R00048,Delhi,Desserts,2023-05-24,1,331,0,331,51,,Mid-Range,Casual Dining
ORD007280,R01334,Lucknow,South Indian,2024-04-27,5,3433,343,3090,47,,Premium,Casual Dining
ORD007281,R01893,Bangalore,South Indian,2024-10-16,1,358,35,323,60,3.8,Mid-Range,Quick Bites
ORD007282,R01576,Mumbai,South Indian,2023-11-15,4,889,177,712,49,3.4,Mid-Range,Quick Bites
ORD007283,R01413,Bangalore,Desserts,2024-11-26,3,1375,0,1375,51,3.9,Mid-Range,Quick Bites
ORD007284,R01959,Ahmedabad,South Indian,2024-09-17,5,925,277,648,65,,Budget,Fine Dining
ORD007285,R01202,Bangalore,Italian,2024-04-14,1,124,0,124,57,3.5,Budget,Casual Dining
ORD007286,R01114,Hyderabad,South Indian,2023-06-28,5,2326,0,2326,57,4.5,Premium,Cloud Kitchen
ORD007287,R00758,Jaipur,Continental,2024-02-12,4,497,0,497,41,2.7,Budget,Quick Bites
ORD007288,R01702,Delhi,Fast Food,2023-02-14,3,2490,498,1992,83,4.5,Premium,Dhaba
ORD007289,R00328,Jaipur,Italian,2024-03-12,3,583,233,350,41,,Budget,Casual Dining
ORD007290,R00227,Ahmedabad,Fast Food,2024-05-01,3,856,0,856,48,4.5,Mid-Range,Cloud Kitchen
ORD007291,R00495,Lucknow,Thai,2024-07-24,1,564,0,564,37,4.2,Premium,Cloud Kitchen
ORD007292,R00489,Kolkata,Italian,2024-06-26,4,828,165,663,34,,Mid-Range,Cloud Kitchen
ORD007293,R00370,Delhi,Fast Food,2023-02-25,3,1235,123,1112,16,,Mid-Range,Quick Bites
ORD007294,R00415,Lucknow,Fast Food,2024-04-11,2,621,186,435,41,,Mid-Range,Cloud Kitchen
ORD007295,R00693,Hyderabad,Continental,2023-09-27,1,78,7,71,28,,Budget,Fine Dining
ORD007296,R01111,Hyderabad,Fast Food,2023-10-21,5,1624,0,1624,69,3.2,Mid-Range,Casual Dining
ORD007297,R01351,Jaipur,Italian,2023-05-13,5,1258,251,1007,31,3.7,Mid-Range,Cafe
ORD007298,R01000,Kolkata,Biryani,2023-04-07,4,277,83,194,38,,Budget,Casual Dining
ORD007299,R00068,Bangalore,Chinese,2023-01-27,2,364,0,364,27,3.8,Budget,Quick Bites
ORD007300,R00457,Ahmedabad,Chinese,2023-01-29,3,651,195,456,59,4.6,Budget,Casual Dining
ORD007301,R00305,Chennai,South Indian,2024-11-10,5,539,0,539,57,4.1,Budget,Dhaba
ORD007302,R00608,Chennai,South Indian,2024-10-12,1,248,49,199,33,2.9,Mid-Range,Cloud Kitchen
ORD007303,R01754,Chennai,Continental,2023-05-04,1,205,61,144,47,3.6,Budget,Cloud Kitchen
ORD007304,R00602,Hyderabad,North Indian,2024-03-18,1,128,0,128,46,,Budget,Fine Dining
ORD007305,R00247,Bangalore,Continental,2024-01-20,5,1484,148,1336,31,3.6,Mid-Range,Cloud Kitchen
ORD007306,R01126,Delhi,Fast Food,2023-04-28,2,142,71,71,93,,Budget,Casual Dining
ORD007307,R01586,Pune,Mexican,2024-05-31,5,458,91,367,35,4.3,Budget,Quick Bites
ORD007308,R01930,Pune,Chinese,2023-08-30,5,1132,0,1132,56,,Mid-Range,Fine Dining
ORD007309,R01451,Delhi,Fast Food,2023-08-22,5,3949,789,3160,40,,Premium,Quick Bites
ORD007310,R00493,Mumbai,Fast Food,2024-09-28,4,385,38,347,57,4.3,Budget,Casual Dining
ORD007311,R00204,Jaipur,Fast Food,2024-10-29,1,133,26,107,51,3.7,Budget,Quick Bites
ORD007312,R00707,Delhi,Biryani,2023-04-01,1,800,240,560,26,3.8,Premium,Quick Bites
ORD007313,R01719,Chennai,North Indian,2024-12-01,4,1347,269,1078,22,3.8,Mid-Range,Cloud Kitchen
ORD007314,R01350,Pune,Desserts,2024-11-09,2,287,0,287,59,,Budget,Quick Bites
ORD007315,R01296,Lucknow,Continental,2023-10-23,1,552,0,552,68,4.6,Premium,Quick Bites
ORD007316,R00580,Ahmedabad,South Indian,2023-06-16,1,267,26,241,76,,Mid-Range,Casual Dining
ORD007317,R01012,Ahmedabad,Thai,2024-03-21,3,488,48,440,52,3.4,Budget,Quick Bites
ORD007318,R01785,Bangalore,Italian,2024-12-15,2,243,48,195,56,,Budget,Cafe
ORD007319,R01575,Lucknow,Continental,2023-09-05,4,187,74,113,62,3.8,Budget,Casual Dining
ORD007320,R01355,Ahmedabad,Mexican,2024-08-20,4,3077,0,3077,64,5.2,Premium,Quick Bites
ORD007321,R00334,Hyderabad,Chinese,2023-07-15,1,356,0,356,59,2.5,Mid-Range,Quick Bites
ORD007322,R00897,Jaipur,South Indian,2023-05-13,2,495,49,446,59,3.7,Mid-Range,Cloud Kitchen
ORD007323,R01801,Mumbai,Mexican,2024-04-27,2,1496,149,1347,39,4.0,Premium,Casual Dining
ORD007324,R00573,Chennai,Italian,2024-03-25,4,2766,553,2213,55,4.4,Premium,Cloud Kitchen
ORD007325,R00860,Delhi,Thai,2023-03-17,5,997,0,997,35,,Mid-Range,Quick Bites
ORD007326,R00808,Mumbai,Chinese,2024-12-29,1,268,0,268,51,3.8,Mid-Range,Casual Dining
ORD007327,R00240,Bangalore,Thai,2023-08-06,3,646,0,646,77,3.9,Mid-Range,Casual Dining
ORD007328,R01908,Hyderabad,Mexican,2023-08-25,1,357,0,357,49,3.0,Mid-Range,Cafe
ORD007329,R00900,Pune,South Indian,2023-04-28,4,371,74,297,29,2.1,Budget,Quick Bites
ORD007330,R00003,Mumbai,Chinese,2024-10-12,2,1475,737,738,35,,Premium,Cloud Kitchen
ORD007331,R00884,Ahmedabad,Biryani,2023-03-22,2,289,0,289,71,3.4,Budget,Cloud Kitchen
ORD007332,R01718,Delhi,Continental,2023-12-06,5,1542,616,926,52,,Mid-Range,Cafe
ORD007333,R00079,Mumbai,Fast Food,2024-08-15,3,992,198,794,68,,Mid-Range,Casual Dining
ORD007334,R01401,Kolkata,South Indian,2024-08-04,1,319,95,224,39,,Mid-Range,Cloud Kitchen
ORD007335,R01560,Jaipur,Fast Food,2023-01-02,5,3244,648,2596,41,,Premium,Casual Dining
ORD007336,R01864,Bangalore,Biryani,2024-03-08,2,703,0,703,25,3.9,Mid-Range,Cafe
ORD007337,R01190,Mumbai,Italian,2024-03-27,4,291,29,262,68,,Budget,Quick Bites
ORD007338,R00327,Ahmedabad,Fast Food,2023-08-08,1,145,58,87,58,,Budget,Casual Dining
ORD007339,R00245,Lucknow,Continental,2023-01-24,2,174,0,174,26,3.6,Budget,Cafe
ORD007340,R00707,Delhi,Biryani,2024-06-09,3,3029,908,2121,28,,Premium,Quick Bites
ORD007341,R00715,Lucknow,Chinese,2024-01-26,5,548,0,548,55,4.3,Budget,Casual Dining
ORD007342,R01887,Pune,Biryani,2023-04-11,5,225,67,158,40,,Budget,Cloud Kitchen
ORD007343,R01010,Kolkata,Biryani,2024-01-13,3,511,153,358,45,,Mid-Range,Casual Dining
ORD007344,R00506,Pune,Biryani,2024-04-19,3,590,0,590,31,,Mid-Range,Quick Bites
ORD007345,R01086,Bangalore,Desserts,2024-08-05,4,1668,834,834,32,3.3,Mid-Range,Fine Dining
ORD007346,R00657,Kolkata,North Indian,2024-07-28,3,321,0,321,33,,Budget,Fine Dining
ORD007347,R01122,Ahmedabad,Chinese,2023-06-02,3,731,0,731,52,5.1,Mid-Range,Quick Bites
ORD007348,R00423,Delhi,Biryani,2023-02-07,1,299,29,270,49,3.5,Mid-Range,Cloud Kitchen
ORD007349,R01852,Bangalore,Biryani,2023-11-28,2,93,18,75,40,,Budget,Quick Bites
ORD007350,R01402,Lucknow,Chinese,2023-03-28,1,246,123,123,43,3.9,Mid-Range,Cafe
ORD007351,R00165,Chennai,Continental,2023-08-26,4,1058,0,1058,38,4.2,Mid-Range,Dhaba
ORD007352,R00111,Delhi,Continental,2023-07-17,1,374,112,262,72,,Premium,Casual Dining
ORD007353,R00364,Chennai,Continental,2024-12-13,5,322,64,258,37,3.2,Budget,Cloud Kitchen
ORD007354,R00397,Delhi,Continental,2024-03-04,3,292,58,234,24,4.0,Budget,Cafe
ORD007355,R01870,Ahmedabad,Mexican,2024-07-04,5,1940,582,1358,79,4.0,Mid-Range,Cloud Kitchen
ORD007356,R00476,Delhi,North Indian,2024-01-23,2,2170,217,1953,31,,Premium,Cloud Kitchen
ORD007357,R01269,Ahmedabad,Chinese,2023-05-11,3,595,59,536,49,,Budget,Casual Dining
ORD007358,R00058,Jaipur,Chinese,2023-06-19,4,565,226,339,40,3.7,Budget,Casual Dining
ORD007359,R01809,Mumbai,Thai,2023-08-14,4,843,168,675,27,2.8,Budget,Quick Bites
ORD007360,R00165,Chennai,Continental,2024-07-13,4,995,0,995,58,3.6,Mid-Range,Dhaba
ORD007361,R00428,Kolkata,South Indian,2023-10-07,5,1309,0,1309,46,,Mid-Range,Fine Dining
ORD007362,R01370,Ahmedabad,Continental,2024-01-04,2,226,22,204,25,3.2,Budget,Quick Bites
ORD007363,R01356,Hyderabad,Thai,2024-08-28,4,2857,571,2286,93,,Premium,Casual Dining
ORD007364,R01004,Pune,Italian,2024-02-22,3,796,0,796,32,4.0,Mid-Range,Quick Bites
ORD007365,R01060,Ahmedabad,South Indian,2024-06-09,5,1568,156,1412,56,3.6,Mid-Range,Cafe
ORD007366,R01057,Lucknow,Thai,2024-07-03,2,509,50,459,76,4.7,Mid-Range,Cloud Kitchen
ORD007367,R00531,Chennai,Mexican,2024-04-28,5,1074,0,1074,39,3.6,Mid-Range,Cloud Kitchen
ORD007368,R00386,Lucknow,Biryani,2024-08-31,1,307,92,215,24,4.2,Mid-Range,Casual Dining
ORD007369,R00415,Lucknow,Fast Food,2024-04-12,2,703,210,493,37,3.3,Mid-Range,Cloud Kitchen
ORD007370,R00304,Jaipur,Italian,2024-02-18,1,187,0,187,20,3.7,Mid-Range,Casual Dining
ORD007371,R01968,Kolkata,South Indian,2023-03-16,3,1261,630,631,86,4.5,Premium,Quick Bites
ORD007372,R01055,Kolkata,Desserts,2023-03-05,2,1741,522,1219,58,4.7,Premium,Cloud Kitchen
ORD007373,R01187,Delhi,Continental,2023-06-08,3,323,0,323,64,,Budget,Quick Bites
ORD007374,R01225,Lucknow,Continental,2023-07-21,1,74,29,45,43,2.9,Budget,Fine Dining
ORD007375,R00961,Hyderabad,South Indian,2023-02-05,5,3232,1616,1616,17,,Premium,Casual Dining
ORD007376,R01403,Mumbai,Thai,2023-03-24,1,333,0,333,26,4.3,Mid-Range,Casual Dining
ORD007377,R01137,Kolkata,Mexican,2024-10-13,4,1600,320,1280,60,3.2,Mid-Range,Quick Bites
ORD007378,R00045,Chennai,South Indian,2023-04-11,1,354,70,284,57,5.1,Mid-Range,Quick Bites
ORD007379,R01321,Chennai,Italian,2023-02-21,1,768,0,768,25,,Premium,Cloud Kitchen
ORD007380,R00978,Hyderabad,South Indian,2024-05-02,3,590,118,472,55,2.9,Mid-Range,Quick Bites
ORD007381,R01368,Mumbai,South Indian,2023-08-30,3,801,0,801,53,3.7,Mid-Range,Casual Dining
ORD007382,R00729,Chennai,Continental,2023-12-28,2,190,38,152,62,2.7,Budget,Casual Dining
ORD007383,R01521,Delhi,South Indian,2024-02-08,1,624,0,624,55,,Premium,Quick Bites
ORD007384,R00129,Pune,Chinese,2024-10-14,1,237,71,166,60,4.7,Mid-Range,Cloud Kitchen
ORD007385,R01651,Ahmedabad,Fast Food,2023-07-22,4,579,173,406,62,,Budget,Casual Dining
ORD007386,R01336,Delhi,South Indian,2023-03-02,5,827,82,745,89,,Budget,Quick Bites
ORD007387,R00688,Ahmedabad,Thai,2024-11-28,2,636,254,382,66,3.6,Mid-Range,Dhaba
ORD007388,R01997,Bangalore,Desserts,2024-11-21,1,418,83,335,67,4.3,Mid-Range,Casual Dining
ORD007389,R01435,Lucknow,Italian,2024-04-13,1,71,14,57,19,4.0,Budget,Quick Bites
